frame_id,area_pixels,area_percentage,coverage_ratio,box_count,compute_time_ms
91,387754.0,18.699556327160494,0.18699556327160494,35,0.17361599020659924
92,387585.0,18.69140625,0.1869140625,35,0.1786800567060709
93,387886.0,18.705922067901234,0.18705922067901234,35,0.16640895046293736
94,387366.0,18.68084490740741,0.18680844907407407,35,0.16627018339931965
95,386903.0,18.65851658950617,0.18658516589506172,35,0.1666741445660591
96,386332.0,18.630979938271604,0.18630979938271605,35,0.16975612379610538
97,386186.0,18.623939043209877,0.18623939043209878,35,0.1631861086934805
98,386309.0,18.62987075617284,0.1862987075617284,35,0.17031305469572544
99,386107.0,18.62012924382716,0.1862012924382716,35,0.16410695388913155
100,386552.0,18.64158950617284,0.1864158950617284,35,0.16693701036274433
101,386039.0,18.616849922839506,0.18616849922839507,35,0.17106183804571629
102,381187.0,18.382860725308642,0.18382860725308642,35,0.16908184625208378
103,376845.0,18.173466435185183,0.18173466435185184,35,0.16581499949097633
104,375066.0,18.08767361111111,0.1808767361111111,35,0.17587095499038696
105,369655.0,17.826726466049383,0.17826726466049383,35,0.1705060712993145
106,366130.0,17.656732253086417,0.17656732253086418,35,0.16608508303761482
107,360409.0,17.380835262345677,0.17380835262345679,35,0.1680541317909956
108,355544.0,17.14621913580247,0.17146219135802468,35,0.17297989688813686
109,350338.0,16.895158179012345,0.16895158179012346,35,0.1759459264576435
110,346326.0,16.70167824074074,0.16701678240740742,35,0.17212796956300735
111,342951.0,16.538917824074073,0.16538917824074073,35,0.17417501658201218
112,339948.0,16.39409722222222,0.16394097222222223,35,0.17070211470127106
113,335973.0,16.20240162037037,0.1620240162037037,35,0.17344788648188114
114,338404.0,16.319637345679013,0.1631963734567901,34,0.16463291831314564
115,340992.0,16.444444444444446,0.16444444444444445,34,0.16697309911251068
116,344911.0,16.633439429012345,0.16633439429012345,34,0.16492605209350586
117,347946.0,16.77980324074074,0.1677980324074074,34,0.16373908147215843
118,349168.0,16.838734567901234,0.16838734567901234,34,0.1669740304350853
119,352175.0,16.98374807098765,0.16983748070987653,34,0.16476004384458065
120,356073.0,17.171730324074076,0.17171730324074075,34,0.16026897355914116
121,358561.0,17.29171489197531,0.1729171489197531,34,0.16332999803125858
122,360959.0,17.407359182098766,0.17407359182098767,34,0.15902100130915642
123,359142.0,17.319733796296298,0.17319733796296297,34,0.16129598952829838
124,356970.0,17.214988425925924,0.17214988425925926,34,0.1607618760317564
125,441776.0,21.304783950617285,0.21304783950617284,35,0.16011390835046768
126,475125.0,22.91304976851852,0.22913049768518517,35,0.15952298417687416
127,511135.0,24.649643132716047,0.24649643132716048,35,0.1642899587750435
128,547693.0,26.412663966049383,0.2641266396604938,35,0.15963800251483917
129,585962.0,28.258198302469133,0.28258198302469134,35,0.164292985573411
130,629337.0,30.349971064814813,0.3034997106481481,35,0.16283500008285046
131,673677.0,32.48828125,0.3248828125,35,0.16397912986576557
132,719009.0,34.674430941358025,0.34674430941358025,35,0.1618389505892992
133,723839.0,34.907359182098766,0.3490735918209876,35,0.16238493844866753
134,715184.0,34.48996913580247,0.3448996913580247,35,0.16790302470326424
135,683125.0,32.94391396604938,0.3294391396604938,35,0.16138097271323204
136,624929.0,30.137393904320987,0.30137393904320986,35,0.16793189570307732
137,566418.0,27.315682870370374,0.2731568287037037,35,0.16460497863590717
138,510794.0,24.633198302469136,0.24633198302469136,35,0.167137011885643
139,459947.0,22.181086033950617,0.22181086033950617,35,0.16378797590732574
140,438343.0,21.139226466049383,0.21139226466049382,35,0.1763659529387951
141,444289.0,21.425974151234566,0.21425974151234567,35,0.17030583694577217
142,462099.0,22.28486689814815,0.22284866898148148,34,0.1659030094742775
143,492344.0,23.743441358024693,0.23743441358024692,34,0.1631870400160551
144,512582.0,24.719425154320987,0.24719425154320987,34,0.16525504179298878
145,527089.0,25.419029706790123,0.25419029706790125,34,0.166664132848382
146,540443.0,26.06303047839506,0.2606303047839506,34,0.16497098840773106
147,551668.0,26.604359567901238,0.26604359567901237,34,0.15711900778114796
148,566944.0,27.341049382716047,0.2734104938271605,34,0.15937699936330318
149,574846.0,27.72212577160494,0.2772212577160494,34,0.16172905452549458
150,569911.0,27.48413387345679,0.2748413387345679,34,0.1597150694578886
151,563567.0,27.178192515432098,0.271781925154321,34,0.1603278797119856
152,553035.0,26.670283564814817,0.2667028356481482,34,0.16193697229027748
153,543767.0,26.223331404320987,0.2622333140432099,34,0.15873205848038197
154,552757.0,26.656876929012345,0.26656876929012346,34,0.1578051596879959
155,567303.0,27.358362268518523,0.2735836226851852,34,0.15974207781255245
156,574726.0,27.716338734567902,0.277163387345679,34,0.1644659787416458
157,581157.0,28.026475694444446,0.28026475694444447,34,0.16098003834486008
158,593685.0,28.630642361111114,0.28630642361111114,34,0.16083312220871449
159,608247.0,29.332899305555554,0.29332899305555554,34,0.1589530147612095
160,624377.0,30.11077353395062,0.3011077353395062,34,0.15889503993093967
161,634611.0,30.604311342592595,0.30604311342592594,34,0.15443004667758942
162,639479.0,30.83907214506173,0.3083907214506173,34,0.1557490322738886
163,646421.0,31.17385223765432,0.3117385223765432,34,0.18361094407737255
164,652555.0,31.4696662808642,0.314696662808642,34,0.16165105625987053
165,653286.0,31.504918981481485,0.31504918981481483,33,0.144254881888628
166,653566.0,31.518422067901238,0.31518422067901236,33,0.14333915896713734
167,654629.0,31.569685570987655,0.31569685570987654,33,0.1431989949196577
168,653031.0,31.492621527777775,0.31492621527777775,33,0.13957801274955273
169,652727.0,31.47796103395062,0.3147796103395062,33,0.14219502918422222
170,648014.0,31.25067515432099,0.3125067515432099,34,0.1460497733205557
171,658811.0,31.771363811728392,0.3177136381172839,34,0.14467397704720497
172,665626.0,32.100019290123456,0.32100019290123455,34,0.14263484627008438
173,675266.0,32.5649112654321,0.325649112654321,34,0.14502997510135174
174,686371.0,33.100453317901234,0.33100453317901235,34,0.14045904390513897
175,699909.0,33.7533275462963,0.33753327546296297,34,0.14108908362686634
176,713214.0,34.39496527777778,0.3439496527777778,34,0.14001899398863316
177,726707.0,35.04566936728395,0.3504566936728395,34,0.13964110985398293
178,737835.0,35.582320601851855,0.3558232060185185,34,0.14381203800439835
179,747509.0,36.04885223765432,0.3604885223765432,34,0.139585230499506
180,749267.0,36.13363233024691,0.3613363233024691,34,0.1411070115864277
181,750472.0,36.191743827160494,0.36191743827160494,34,0.14130212366580963
182,748672.0,36.10493827160494,0.36104938271604936,33,0.1350690145045519
183,750912.0,36.21296296296296,0.36212962962962963,33,0.1396099105477333
184,749026.0,36.122010030864196,0.361220100308642,33,0.14008698053658009
185,748486.0,36.09596836419753,0.3609596836419753,33,0.14037196524441242
186,750056.0,36.17168209876544,0.36171682098765434,33,0.14110002666711807
187,464789.0,22.414592978395063,0.22414592978395062,32,0.13663386926054955
188,466308.0,22.48784722222222,0.2248784722222222,32,0.1385319046676159
189,467466.0,22.54369212962963,0.2254369212962963,34,0.14137779362499714
190,468274.0,22.582658179012345,0.22582658179012347,35,0.15166588127613068
191,472953.0,22.80830439814815,0.2280830439814815,35,0.14603696763515472
192,475887.0,22.949797453703706,0.22949797453703705,35,0.14926097355782986
193,479160.0,23.10763888888889,0.2310763888888889,35,0.1472120638936758
194,483393.0,23.31177662037037,0.2331177662037037,34,0.14701485633850098
195,486486.0,23.4609375,0.234609375,34,0.14500017277896404
196,489798.0,23.62065972222222,0.23620659722222223,34,0.1446779351681471
197,497255.0,23.98027584876543,0.2398027584876543,34,0.14709914103150368
198,505328.0,24.369598765432098,0.243695987654321,34,0.14633103273808956
199,507826.0,24.490065586419753,0.24490065586419754,34,0.16948790289461613
200,510220.0,24.605516975308642,0.24605516975308642,34,0.14862604439258575
201,507511.0,24.47487461419753,0.2447487461419753,34,0.148366903886199
202,504387.0,24.32421875,0.2432421875,34,0.1510120928287506
203,504774.0,24.342881944444443,0.24342881944444444,34,0.14822999946773052
204,503616.0,24.287037037037038,0.24287037037037038,34,0.14976505190134048
205,502876.0,24.251350308641975,0.24251350308641975,34,0.15600002370774746
206,501120.0,24.166666666666668,0.24166666666666667,34,0.15780306421220303
207,507308.0,24.465084876543212,0.2446508487654321,33,0.14600297436118126
208,511550.0,24.66965663580247,0.2466965663580247,33,0.14633708633482456
209,517404.0,24.95196759259259,0.24951967592592592,33,0.14851102605462074
210,522594.0,25.202256944444446,0.25202256944444446,33,0.14558294788002968
211,526461.0,25.388744212962962,0.2538874421296296,33,0.14707492664456367
212,527225.0,25.425588348765434,0.2542558834876543,33,0.1506200060248375
213,528384.0,25.48148148148148,0.2548148148148148,33,0.1459210179746151
214,527803.0,25.453462577160497,0.25453462577160496,33,0.14513498172163963
215,526522.0,25.391685956790123,0.2539168595679012,32,0.14171586371958256
216,496506.0,23.94415509259259,0.23944155092592592,31,0.1425489317625761
217,497020.0,23.96894290123457,0.2396894290123457,31,0.1356080174446106
218,497116.0,23.9735725308642,0.23973572530864198,31,0.13531604781746864
219,495160.0,23.879243827160494,0.23879243827160493,31,0.1406390219926834
220,493085.0,23.779176311728396,0.23779176311728395,31,0.13550207950174809
221,492456.0,23.74884259259259,0.23748842592592592,31,0.13415003195405006
222,489153.0,23.58955439814815,0.2358955439814815,31,0.13438588939607143
223,485298.0,23.403645833333332,0.23403645833333334,31,0.132828950881958
224,482001.0,23.24464699074074,0.23244646990740742,31,0.13339798897504807
225,478208.0,23.061728395061728,0.23061728395061729,31,0.13526203110814095
226,473846.0,22.85136959876543,0.2285136959876543,31,0.13723410665988922
227,473075.0,22.81418788580247,0.2281418788580247,31,0.13708695769309998
228,469113.0,22.623119212962965,0.22623119212962964,31,0.13801385648548603
229,463280.0,22.34182098765432,0.2234182098765432,32,0.13798009604215622
230,455729.0,21.977671682098766,0.21977671682098765,32,0.1397088635712862
231,452924.0,21.842399691358025,0.21842399691358025,32,0.1366829965263605
232,451343.0,21.76615547839506,0.2176615547839506,33,0.14296500012278557
233,448028.0,21.60628858024691,0.21606288580246913,33,0.14607002958655357
234,445242.0,21.47193287037037,0.2147193287037037,33,0.14426815323531628
235,441306.0,21.282118055555554,0.21282118055555554,33,0.14182995073497295
236,438329.0,21.138551311728396,0.21138551311728396,33,0.1450211275368929
237,434992.0,20.977623456790123,0.20977623456790123,33,0.1432469580322504
238,431983.0,20.83251350308642,0.2083251350308642,33,0.14514196664094925
239,428992.0,20.688271604938272,0.20688271604938271,32,0.13887695968151093
240,425728.0,20.530864197530864,0.20530864197530865,32,0.14447211287915707
241,420363.0,20.272135416666668,0.20272135416666667,33,0.14374800957739353
242,411626.0,19.850790895061728,0.1985079089506173,33,0.1434129662811756
243,403440.0,19.45601851851852,0.1945601851851852,33,0.1421249471604824
244,392470.0,18.926986882716047,0.1892698688271605,33,0.14333100989460945
245,379358.0,18.29465663580247,0.1829465663580247,33,0.14445115812122822
246,366504.0,17.67476851851852,0.1767476851851852,33,0.14326302334666252
247,363206.0,17.515721450617285,0.17515721450617283,33,0.14712288975715637
248,361687.0,17.442467206790123,0.17442467206790124,33,0.14405488036572933
249,325916.0,15.717399691358025,0.15717399691358025,32,0.13752304948866367
250,328677.0,15.850549768518519,0.15850549768518518,32,0.13681617565453053
251,330785.0,15.952208719135802,0.15952208719135802,32,0.13915309682488441
252,333761.0,16.09572723765432,0.1609572723765432,32,0.13892492279410362
253,339428.0,16.369020061728396,0.16369020061728395,32,0.13585598208010197
254,344743.0,16.625337577160494,0.16625337577160493,32,0.13924692757427692
255,350391.0,16.89771412037037,0.1689771412037037,32,0.13726996257901192
256,353959.0,17.069782021604937,0.17069782021604937,32,0.13380195014178753
257,356057.0,17.170958719135804,0.17170958719135804,32,0.13765506446361542
258,355254.0,17.132233796296294,0.17132233796296295,32,0.1343139447271824
259,354328.0,17.08757716049383,0.17087577160493828,32,0.13809790834784508
260,353167.0,17.031587577160494,0.17031587577160495,32,0.13857590965926647
261,348130.0,16.788676697530864,0.16788676697530863,32,0.14224392361938953
262,342768.0,16.530092592592595,0.16530092592592593,32,0.1408879179507494
263,338253.0,16.312355324074073,0.16312355324074074,32,0.13938802294433117
264,333486.0,16.08246527777778,0.16082465277777777,32,0.1428129617124796
265,323522.0,15.601948302469134,0.15601948302469135,32,0.13974402099847794
266,313209.0,15.104600694444445,0.15104600694444445,32,0.13901107013225555
267,303088.0,14.616512345679011,0.1461651234567901,32,0.13960106298327446
268,292565.0,14.109037422839506,0.14109037422839507,32,0.14613592065870762
269,293476.0,14.152970679012345,0.14152970679012344,31,0.1362408511340618
270,293299.0,14.144434799382715,0.14144434799382716,31,0.13473187573254108
271,295213.0,14.236738040123456,0.14236738040123456,31,0.13847299851477146
272,293297.0,14.144338348765432,0.1414433834876543,31,0.13346504420042038
273,292715.0,14.116271219135804,0.14116271219135804,31,0.13361498713493347
274,291775.0,14.070939429012347,0.14070939429012347,31,0.13222103007137775
275,289902.0,13.980613425925926,0.13980613425925925,30,0.13001286424696445
276,289399.0,13.956356095679013,0.13956356095679012,30,0.1320699229836464
277,288227.0,13.899836033950615,0.13899836033950616,30,0.1297870185226202
278,287889.0,13.88353587962963,0.1388353587962963,30,0.12940913438796997
279,286668.0,13.824652777777777,0.13824652777777777,29,0.12970785610377789
280,284913.0,13.740017361111112,0.13740017361111112,28,0.11970708146691322
281,283366.0,13.665412808641975,0.13665412808641975,27,0.11619599536061287
282,281120.0,13.5570987654321,0.135570987654321,27,0.11540809646248817
283,277773.0,13.395688657407407,0.13395688657407406,27,0.10976195335388184
284,276154.0,13.317611882716049,0.1331761188271605,26,0.11847098357975483
285,274094.0,13.21826774691358,0.1321826774691358,26,0.10423711501061916
286,117387.0,5.661024305555555,0.05661024305555556,25,0.10545388795435429
287,117784.0,5.68016975308642,0.0568016975308642,25,0.10132812894880772
288,118333.0,5.706645447530864,0.05706645447530864,25,0.10148109868168831
289,118999.0,5.73876350308642,0.0573876350308642,25,0.09993696585297585
290,120036.0,5.788773148148149,0.057887731481481484,26,0.10585901327431202
291,120801.0,5.8256655092592595,0.05825665509259259,26,0.10643294081091881
292,120939.0,5.832320601851851,0.058323206018518516,26,0.1077800989151001
293,121856.0,5.8765432098765435,0.05876543209876543,26,0.1491401344537735
294,123211.0,5.94188850308642,0.0594188850308642,25,0.10599405504763126
295,123227.0,5.9426601080246915,0.059426601080246916,25,0.10534585453569889
296,123620.0,5.961612654320988,0.05961612654320988,25,0.10350020602345467
297,124113.0,5.985387731481481,0.05985387731481481,25,0.10318891145288944
298,124596.0,6.008680555555555,0.06008680555555555,25,0.10518194176256657
299,126701.0,6.110194830246914,0.061101948302469136,28,0.11810194700956345
